epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,425.429,1.75536,0.71079,0.00273,0.80732,0.78859,0.84098,0.40115,1.96801,0.97284,0.00304,0.0015941,0.0015941,0.0015941
43,435.251,1.76048,0.70199,0.00268,0.83309,0.71812,0.80196,0.37365,2.1164,1.0223,0.0033,0.0015842,0.0015842,0.0015842
44,445.065,1.73619,0.72731,0.00272,0.86341,0.73993,0.82864,0.39247,2.07181,0.99054,0.00323,0.0015743,0.0015743,0.0015743
45,454.827,1.7333,0.71191,0.00266,0.79982,0.69631,0.76774,0.35299,2.112,0.9209,0.00324,0.0015644,0.0015644,0.0015644
46,464.634,1.6915,0.70122,0.00258,0.81692,0.72148,0.81398,0.38492,2.07926,0.98828,0.00317,0.0015545,0.0015545,0.0015545
47,474.411,1.69575,0.71915,0.00266,0.83055,0.80705,0.85782,0.39669,2.04382,0.87139,0.00314,0.0015446,0.0015446,0.0015446
48,484.255,1.63578,0.66482,0.00252,0.82205,0.79062,0.84973,0.39687,2.04298,0.90018,0.00317,0.0015347,0.0015347,0.0015347
49,494.065,1.68563,0.67,0.00261,0.78148,0.77852,0.8276,0.38983,2.02115,0.97575,0.00307,0.0015248,0.0015248,0.0015248
50,503.854,1.63866,0.65832,0.00249,0.86197,0.77181,0.84038,0.40749,2.05293,0.84573,0.00316,0.0015149,0.0015149,0.0015149
51,513.648,1.66481,0.62918,0.00248,0.87866,0.75168,0.84563,0.39835,2.01652,0.93945,0.00306,0.001505,0.001505,0.001505
52,523.449,1.66724,0.65455,0.00251,0.87903,0.7437,0.85276,0.39863,2.07215,0.90872,0.0032,0.0014951,0.0014951,0.0014951
53,533.246,1.65368,0.62454,0.0025,0.86164,0.79195,0.8547,0.39836,2.06443,0.9176,0.00314,0.0014852,0.0014852,0.0014852
54,543.019,1.68162,0.67281,0.00257,0.82248,0.66275,0.78232,0.38715,2.12521,1.11667,0.00323,0.0014753,0.0014753,0.0014753
55,552.85,1.63128,0.65459,0.00241,0.84888,0.80111,0.86713,0.40133,2.06238,0.83343,0.00315,0.0014654,0.0014654,0.0014654
56,562.586,1.60583,0.60455,0.00243,0.8977,0.69204,0.82042,0.40804,2.06034,1.08059,0.00318,0.0014555,0.0014555,0.0014555
57,572.367,1.54644,0.57586,0.00243,0.83197,0.78859,0.83724,0.38818,2.06976,0.8944,0.00319,0.0014456,0.0014456,0.0014456
58,582.171,1.56692,0.5925,0.0024,0.85796,0.75168,0.84394,0.39218,2.06991,0.86593,0.00317,0.0014357,0.0014357,0.0014357
59,591.938,1.55937,0.60881,0.00239,0.84372,0.79712,0.85684,0.40767,2.04731,0.84813,0.00317,0.0014258,0.0014258,0.0014258
60,601.718,1.59051,0.63334,0.00236,0.86977,0.76203,0.85567,0.40273,2.09567,0.91236,0.00322,0.0014159,0.0014159,0.0014159
61,611.515,1.58129,0.5981,0.00244,0.88549,0.78691,0.86513,0.39562,2.09795,0.80827,0.00318,0.001406,0.001406,0.001406
62,621.275,1.58242,0.60541,0.00234,0.85753,0.76342,0.84026,0.40909,2.06204,0.82968,0.00315,0.0013961,0.0013961,0.0013961
63,631.07,1.58057,0.60298,0.00238,0.86388,0.77731,0.85914,0.41097,2.01419,0.8149,0.0031,0.0013862,0.0013862,0.0013862
64,640.887,1.48359,0.56012,0.00218,0.85333,0.77119,0.84297,0.38973,2.12833,0.84629,0.00332,0.0013763,0.0013763,0.0013763
65,650.7,1.55108,0.58529,0.00228,0.7864,0.79362,0.84078,0.39992,2.06096,0.86926,0.00316,0.0013664,0.0013664,0.0013664
66,660.477,1.50147,0.58218,0.00225,0.79485,0.75503,0.82065,0.39173,2.07582,0.94438,0.00322,0.0013565,0.0013565,0.0013565
67,670.282,1.46524,0.57812,0.00214,0.86567,0.7569,0.85021,0.40847,2.02758,0.86783,0.00309,0.0013466,0.0013466,0.0013466
68,680.022,1.49288,0.5733,0.00219,0.82654,0.76678,0.83717,0.38654,2.17186,0.91186,0.0034,0.0013367,0.0013367,0.0013367
69,689.767,1.53016,0.58246,0.00228,0.8989,0.73099,0.84808,0.39291,2.07945,0.87445,0.00318,0.0013268,0.0013268,0.0013268
70,699.605,1.46287,0.55695,0.00217,0.8366,0.78175,0.85387,0.40093,2.03575,0.89468,0.00317,0.0013169,0.0013169,0.0013169
71,709.419,1.45863,0.55313,0.00209,0.8634,0.79698,0.85348,0.40853,2.10338,0.86258,0.00325,0.001307,0.001307,0.001307
