epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,237.611,1.81093,0.76642,0.00165,0.7647,0.69804,0.7415,0.34183,2.10328,1.16419,0.00197,0.0011882,0.0011882,0.0011882
43,242.977,1.85903,0.7659,0.00173,0.8312,0.7451,0.81733,0.37875,2.15617,0.90517,0.00209,0.0011684,0.0011684,0.0011684
44,248.382,1.82577,0.72108,0.00168,0.7761,0.77647,0.81661,0.38351,2.06734,0.97397,0.00194,0.0011486,0.0011486,0.0011486
45,253.895,1.81835,0.72929,0.00173,0.82361,0.78824,0.83013,0.39127,2.02655,0.86052,0.0019,0.0011288,0.0011288,0.0011288
46,259.255,1.77033,0.74947,0.0016,0.8003,0.7701,0.8089,0.38892,2.03351,1.02362,0.00192,0.001109,0.001109,0.001109
47,264.798,1.81248,0.70816,0.00168,0.83132,0.71513,0.80226,0.38986,2.04712,1.10723,0.00196,0.0010892,0.0010892,0.0010892
48,270.212,1.79293,0.74732,0.00164,0.76352,0.77255,0.83669,0.39769,1.99855,0.915,0.00187,0.0010694,0.0010694,0.0010694
49,275.675,1.7649,0.70233,0.00165,0.83018,0.75686,0.83805,0.41007,2.01982,0.93936,0.0019,0.0010496,0.0010496,0.0010496
50,281.094,1.76419,0.70096,0.00163,0.78636,0.77647,0.82458,0.38556,2.09243,0.97183,0.002,0.0010298,0.0010298,0.0010298
51,286.488,1.78934,0.71344,0.00166,0.8511,0.78824,0.85229,0.3973,2.14348,0.90522,0.00205,0.00101,0.00101,0.00101
52,291.981,1.748,0.66891,0.00164,0.81715,0.81176,0.85336,0.39886,2.02705,0.89969,0.00191,0.0009902,0.0009902,0.0009902
53,297.447,1.73964,0.65117,0.00158,0.8344,0.78039,0.85959,0.40415,2.0489,0.88329,0.00197,0.0009704,0.0009704,0.0009704
