epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,62.6874,2.47209,1.2077,0.00262,0.67853,0.43922,0.5276,0.20379,2.60908,1.66013,0.00249,0.0014588,0.0014588,0.0014588
43,64.2125,2.34991,1.1931,0.00252,0.62656,0.50196,0.53656,0.20223,2.59404,1.36565,0.00242,0.0014456,0.0014456,0.0014456
44,65.6369,2.39741,1.10514,0.00257,0.6719,0.51765,0.57178,0.19844,2.63691,1.28317,0.00252,0.0014324,0.0014324,0.0014324
45,67.073,2.45083,1.09278,0.00265,0.62493,0.48235,0.52207,0.17866,2.74461,1.4288,0.00262,0.0014192,0.0014192,0.0014192
46,68.5316,2.42101,1.06403,0.00252,0.70335,0.52941,0.57004,0.20552,2.58105,1.23825,0.00251,0.001406,0.001406,0.001406
47,69.9402,2.395,1.05769,0.00249,0.69949,0.53333,0.60273,0.23037,2.49478,1.29267,0.00237,0.0013928,0.0013928,0.0013928
48,71.4939,2.34929,1.04437,0.00249,0.67813,0.51225,0.55994,0.19922,2.68283,1.31778,0.00261,0.0013796,0.0013796,0.0013796
49,72.8793,2.43013,1.04616,0.00257,0.63811,0.57393,0.56733,0.22425,2.51556,1.19206,0.00236,0.0013664,0.0013664,0.0013664
50,74.2848,2.40701,1.05534,0.00255,0.63121,0.50196,0.54177,0.20148,2.56452,1.24578,0.00251,0.0013532,0.0013532,0.0013532
51,76.0164,2.34711,1.08996,0.0025,0.72618,0.56078,0.60803,0.22551,2.49121,1.16236,0.00244,0.00134,0.00134,0.00134
52,77.4387,2.32871,1.03705,0.00246,0.72058,0.51765,0.56802,0.21139,2.56344,1.18835,0.00239,0.0013268,0.0013268,0.0013268
53,78.8294,2.37322,1.05715,0.00252,0.54356,0.55686,0.53456,0.19361,2.66175,1.25304,0.00247,0.0013136,0.0013136,0.0013136
54,80.3238,2.39214,1.05468,0.00248,0.6447,0.53369,0.59576,0.21869,2.49111,1.25764,0.00234,0.0013004,0.0013004,0.0013004
55,81.737,2.31089,1.03322,0.00238,0.61942,0.53333,0.57103,0.20924,2.54702,1.24572,0.00241,0.0012872,0.0012872,0.0012872
56,83.2247,2.2915,0.99376,0.00237,0.64717,0.55386,0.5904,0.22988,2.53002,1.26331,0.00245,0.001274,0.001274,0.001274
57,84.6769,2.30878,1.03054,0.00241,0.62757,0.5451,0.55446,0.21655,2.47303,1.25251,0.00236,0.0012608,0.0012608,0.0012608
58,86.3005,2.2555,1.0076,0.00229,0.69489,0.51765,0.57699,0.22093,2.56512,1.19915,0.00248,0.0012476,0.0012476,0.0012476
59,87.7121,2.29677,1.07762,0.00242,0.7227,0.5098,0.57768,0.22221,2.52115,1.20745,0.00236,0.0012344,0.0012344,0.0012344
60,89.1132,2.25801,1.03359,0.00235,0.65095,0.52549,0.55405,0.205,2.53791,1.21634,0.00236,0.0012212,0.0012212,0.0012212
61,90.5019,2.25135,1.0487,0.00225,0.67165,0.54547,0.57594,0.22747,2.51179,1.19055,0.0024,0.001208,0.001208,0.001208
62,92.0154,2.21091,0.9971,0.00233,0.68555,0.50588,0.58094,0.21403,2.48892,1.32245,0.0023,0.0011948,0.0011948,0.0011948
63,93.5175,2.29321,0.98531,0.00239,0.71721,0.53725,0.59873,0.22343,2.54225,1.16142,0.00239,0.0011816,0.0011816,0.0011816
64,94.9892,2.29733,0.97214,0.00239,0.65981,0.53725,0.59151,0.21813,2.50698,1.1901,0.00236,0.0011684,0.0011684,0.0011684
65,96.3855,2.25628,0.96505,0.00227,0.64293,0.5451,0.57602,0.20926,2.58144,1.16666,0.00236,0.0011552,0.0011552,0.0011552
66,97.7886,2.29782,0.94441,0.00237,0.6964,0.49474,0.58852,0.22832,2.48598,1.15572,0.00228,0.001142,0.001142,0.001142
67,99.5124,2.20464,0.93769,0.00233,0.61492,0.57612,0.60508,0.2387,2.39286,1.2136,0.00223,0.0011288,0.0011288,0.0011288
68,101.09,2.29153,0.93533,0.00239,0.58952,0.54067,0.5645,0.21939,2.56651,1.2657,0.00237,0.0011156,0.0011156,0.0011156
69,102.52,2.31112,0.91867,0.00238,0.71872,0.48098,0.5589,0.21212,2.58232,1.30474,0.00242,0.0011024,0.0011024,0.0011024
70,103.926,2.34103,0.96632,0.00242,0.62795,0.57647,0.57885,0.20321,2.62982,1.17769,0.00244,0.0010892,0.0010892,0.0010892
71,105.333,2.23777,0.96269,0.00233,0.6705,0.53725,0.5865,0.22191,2.56246,1.19428,0.00229,0.001076,0.001076,0.001076
72,106.766,2.18161,0.94697,0.00222,0.66028,0.55686,0.58829,0.24028,2.52883,1.19511,0.00231,0.0010628,0.0010628,0.0010628
73,108.272,2.23639,0.96014,0.00226,0.66218,0.56884,0.60971,0.23477,2.4822,1.16124,0.00229,0.0010496,0.0010496,0.0010496
74,109.784,2.18816,0.94891,0.00223,0.71412,0.53333,0.62149,0.24393,2.44298,1.26485,0.00224,0.0010364,0.0010364,0.0010364
75,111.323,2.15838,0.94389,0.00217,0.69769,0.55207,0.6126,0.23542,2.51083,1.18361,0.00232,0.0010232,0.0010232,0.0010232
76,112.756,2.10851,0.93027,0.00213,0.6266,0.58039,0.57475,0.22092,2.50465,1.13315,0.00241,0.00101,0.00101,0.00101
77,114.14,2.13233,0.90886,0.00218,0.72125,0.55809,0.61273,0.24663,2.37912,1.18533,0.00218,0.0009968,0.0009968,0.0009968
78,115.879,2.11432,0.91836,0.00217,0.75517,0.52014,0.58376,0.21384,2.58101,1.17195,0.00241,0.0009836,0.0009836,0.0009836
79,117.441,2.16912,0.89846,0.0022,0.70945,0.53333,0.59575,0.22156,2.56182,1.19898,0.00234,0.0009704,0.0009704,0.0009704
