epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2436,2.12603,14.7858,0.00216,0.63338,0.38617,0.46412,0.19954,2.12372,3.814,0.00196,0.0006621,0.0006621,0.0006621
2,22.3729,2.08667,3.46896,0.00212,0.68966,0.49804,0.52035,0.22974,2.21617,2.01269,0.00206,0.00132219,0.00132219,0.00132219
3,33.3761,2.23962,2.46871,0.00229,0.71964,0.59216,0.62871,0.23035,2.41501,1.51565,0.0023,0.00197568,0.00197568,0.00197568
4,44.3384,2.24841,1.86252,0.0023,0.62169,0.50588,0.535,0.20635,2.18343,2.0029,0.00202,0.0019703,0.0019703,0.0019703
5,55.4726,2.1048,2.36273,0.00221,0.6261,0.40058,0.53021,0.24593,2.09258,2.02994,0.0019,0.0019604,0.0019604,0.0019604
6,66.5786,2.0586,1.81464,0.00202,0.57073,0.57647,0.61212,0.28022,2.11097,1.40445,0.00191,0.0019505,0.0019505,0.0019505
7,77.8844,2.2102,1.76585,0.00226,0.62817,0.61176,0.63288,0.23606,2.35224,1.36482,0.00222,0.0019406,0.0019406,0.0019406
8,89.041,2.2047,1.55041,0.00223,0.64916,0.59501,0.60804,0.25511,2.21644,1.67538,0.00201,0.0019307,0.0019307,0.0019307
9,100.258,2.0928,1.33291,0.00209,0.73245,0.73725,0.74916,0.34369,2.07069,1.27537,0.00191,0.0019208,0.0019208,0.0019208
10,111.395,2.11995,1.37997,0.00207,0.80162,0.66275,0.76207,0.33967,2.07338,1.38824,0.00194,0.0019109,0.0019109,0.0019109
11,122.64,2.14642,1.27508,0.00214,0.79819,0.6549,0.75644,0.32028,2.05561,1.20693,0.00189,0.001901,0.001901,0.001901
12,133.753,2.03636,1.18682,0.00203,0.7364,0.66828,0.7466,0.32665,2.11064,1.21171,0.00192,0.0018911,0.0018911,0.0018911
13,144.845,2.02292,1.13465,0.00204,0.77142,0.70144,0.77261,0.32839,2.15364,1.1994,0.00207,0.0018812,0.0018812,0.0018812
14,155.897,2.01883,1.18584,0.00203,0.77858,0.60784,0.70288,0.33038,2.12738,1.39256,0.00202,0.0018713,0.0018713,0.0018713
15,167.01,2.01603,1.21696,0.00202,0.74805,0.62875,0.71319,0.31463,2.11761,1.34375,0.00197,0.0018614,0.0018614,0.0018614
