epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,94.0001,2.24796,0.99221,0.00213,0.67893,0.58039,0.63679,0.26378,2.39385,1.23995,0.00223,0.0011882,0.0011882,0.0011882
43,95.8606,2.18565,1.02437,0.00214,0.69962,0.60784,0.67596,0.28358,2.35255,1.18399,0.00221,0.0011684,0.0011684,0.0011684
44,97.6609,2.28759,0.93922,0.00217,0.76273,0.57988,0.64196,0.27294,2.37906,1.17205,0.00223,0.0011486,0.0011486,0.0011486
45,99.3997,2.28063,0.99895,0.00227,0.72679,0.64706,0.66735,0.24547,2.50196,1.26617,0.0024,0.0011288,0.0011288,0.0011288
46,101.181,2.21837,0.95479,0.00217,0.75204,0.62353,0.71307,0.30511,2.32984,1.14377,0.00208,0.001109,0.001109,0.001109
47,102.989,2.18559,0.89792,0.00211,0.67807,0.64428,0.68106,0.27721,2.31386,1.14038,0.00216,0.0010892,0.0010892,0.0010892
48,104.862,2.21578,0.91436,0.0022,0.75485,0.62745,0.70245,0.28344,2.33318,1.15693,0.00219,0.0010694,0.0010694,0.0010694
49,106.627,2.15223,0.88433,0.00206,0.76114,0.61233,0.71916,0.28996,2.3331,1.19637,0.00215,0.0010496,0.0010496,0.0010496
50,108.46,2.16726,0.86736,0.00207,0.74116,0.59608,0.67968,0.28225,2.27716,1.19105,0.00202,0.0010298,0.0010298,0.0010298
51,110.215,2.15689,0.96883,0.00208,0.72424,0.64706,0.69622,0.27543,2.37568,1.19584,0.00221,0.00101,0.00101,0.00101
52,112.003,2.15269,0.90171,0.00201,0.77076,0.59608,0.68243,0.26497,2.40417,1.16754,0.00229,0.0009902,0.0009902,0.0009902
53,113.759,2.16844,0.89149,0.00206,0.71088,0.65568,0.68978,0.26552,2.4131,1.14649,0.0022,0.0009704,0.0009704,0.0009704
54,115.612,2.14755,0.85629,0.00202,0.73817,0.65098,0.69975,0.26621,2.37929,1.17647,0.00217,0.0009506,0.0009506,0.0009506
55,117.376,2.14814,0.82539,0.00204,0.74739,0.6549,0.70662,0.29359,2.31259,1.20242,0.00215,0.0009308,0.0009308,0.0009308
56,119.186,2.11353,0.8057,0.002,0.73286,0.62353,0.6888,0.2807,2.39737,1.14786,0.00222,0.000911,0.000911,0.000911
57,120.938,2.14336,0.85074,0.00197,0.7038,0.70196,0.72187,0.30807,2.28212,1.09638,0.00211,0.0008912,0.0008912,0.0008912
58,122.76,2.04809,0.7609,0.00191,0.73841,0.67526,0.7252,0.2892,2.272,1.15051,0.00206,0.0008714,0.0008714,0.0008714
59,124.661,2.02504,0.79923,0.00191,0.69398,0.67059,0.70712,0.29074,2.34839,1.07878,0.0021,0.0008516,0.0008516,0.0008516
60,126.42,2.06678,0.85787,0.00195,0.7936,0.63329,0.72246,0.28767,2.36809,1.06817,0.00225,0.0008318,0.0008318,0.0008318
61,128.158,2.11009,0.82673,0.00203,0.72833,0.61961,0.69716,0.29038,2.26948,1.10246,0.0021,0.000812,0.000812,0.000812
62,129.938,2.05707,0.86456,0.00197,0.68776,0.64785,0.68677,0.29166,2.30486,1.10904,0.00214,0.0007922,0.0007922,0.0007922
63,131.715,2.05723,0.79951,0.00189,0.72586,0.61569,0.66268,0.27613,2.3326,1.11489,0.00209,0.0007724,0.0007724,0.0007724
64,133.565,2.11518,0.7733,0.00198,0.75697,0.63922,0.68326,0.28127,2.33455,1.08426,0.00212,0.0007526,0.0007526,0.0007526
65,135.304,2.08371,0.79266,0.00189,0.75004,0.63922,0.69281,0.27991,2.34802,1.11016,0.00212,0.0007328,0.0007328,0.0007328
66,137.048,2.04391,0.80959,0.00193,0.73364,0.65882,0.70115,0.29268,2.31852,1.09581,0.00214,0.000713,0.000713,0.000713
67,138.845,2.03797,0.77721,0.00186,0.73658,0.60392,0.66049,0.27289,2.36633,1.16638,0.00213,0.0006932,0.0006932,0.0006932
68,140.649,2.03652,0.80041,0.00192,0.72648,0.63137,0.67747,0.28541,2.33861,1.10185,0.00222,0.0006734,0.0006734,0.0006734
69,142.476,2.00596,0.75969,0.00184,0.71343,0.65411,0.68892,0.29581,2.25858,1.10692,0.00204,0.0006536,0.0006536,0.0006536
70,144.253,2.00962,0.76837,0.00184,0.68808,0.68343,0.69094,0.29585,2.28593,1.11418,0.0021,0.0006338,0.0006338,0.0006338
71,146.02,2.03169,0.72452,0.00184,0.71185,0.67816,0.70978,0.3033,2.29487,1.10953,0.00208,0.000614,0.000614,0.000614
72,147.807,1.99691,0.75429,0.00189,0.67729,0.70196,0.69679,0.30475,2.27504,1.11824,0.00207,0.0005942,0.0005942,0.0005942
73,149.549,1.92439,0.71672,0.00173,0.71585,0.68168,0.71835,0.31158,2.3016,1.07346,0.00209,0.0005744,0.0005744,0.0005744
74,151.475,1.92734,0.73365,0.00173,0.70371,0.71765,0.71626,0.29917,2.28052,1.06711,0.00209,0.0005546,0.0005546,0.0005546
75,153.268,1.92696,0.76459,0.00172,0.7079,0.66667,0.69513,0.30623,2.29679,1.04554,0.00211,0.0005348,0.0005348,0.0005348
76,155.034,1.9163,0.77855,0.00171,0.69445,0.70588,0.70645,0.30356,2.22503,1.1277,0.00205,0.000515,0.000515,0.000515
77,156.789,2.01413,0.77109,0.00184,0.77399,0.6549,0.71305,0.30345,2.26065,1.1218,0.0021,0.0004952,0.0004952,0.0004952
78,158.537,1.90183,0.72349,0.00172,0.73617,0.66275,0.71713,0.30689,2.27843,1.09323,0.00208,0.0004754,0.0004754,0.0004754
79,160.418,1.89486,0.69074,0.00173,0.75873,0.65098,0.70486,0.30559,2.29452,1.05367,0.00209,0.0004556,0.0004556,0.0004556
80,162.207,1.94405,0.71242,0.00175,0.76147,0.67843,0.72987,0.30717,2.26007,1.08339,0.0021,0.0004358,0.0004358,0.0004358
81,163.947,1.89139,0.73137,0.00168,0.76967,0.6902,0.74239,0.30346,2.29017,1.05784,0.0021,0.000416,0.000416,0.000416
82,165.709,1.90072,0.71359,0.00173,0.76778,0.72941,0.75809,0.31442,2.26884,1.05975,0.00207,0.0003962,0.0003962,0.0003962
