epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,111.667,2.38641,1.0737,0.00253,0.55691,0.49804,0.49347,0.19742,2.59903,1.34908,0.00246,0.0008318,0.0008318,0.0008318
61,113.285,2.34219,1.10238,0.00254,0.63562,0.50588,0.53254,0.18865,2.62959,1.33373,0.00256,0.000812,0.000812,0.000812
62,115.004,2.35515,0.98697,0.00256,0.69141,0.44812,0.50318,0.17471,2.74078,1.35473,0.00264,0.0007922,0.0007922,0.0007922
63,116.654,2.30153,1.08468,0.00245,0.5562,0.52549,0.50704,0.19578,2.55684,1.27338,0.00255,0.0007724,0.0007724,0.0007724
64,118.258,2.35807,1.06911,0.00254,0.7538,0.43224,0.5113,0.1846,2.6539,1.33774,0.00264,0.0007526,0.0007526,0.0007526
65,119.841,2.28668,1.06317,0.00235,0.58897,0.52549,0.51476,0.19827,2.59042,1.22498,0.00263,0.0007328,0.0007328,0.0007328
66,121.513,2.27597,1.01024,0.00251,0.60006,0.46275,0.49803,0.1915,2.62377,1.31227,0.00266,0.000713,0.000713,0.000713
67,123.214,2.26354,1.04391,0.00238,0.65281,0.40784,0.48432,0.18041,2.67478,1.34463,0.00273,0.0006932,0.0006932,0.0006932
68,124.822,2.19886,1.04544,0.00228,0.58834,0.49322,0.52222,0.19396,2.57422,1.26733,0.00252,0.0006734,0.0006734,0.0006734
69,126.384,2.21286,1.00527,0.00229,0.62341,0.50196,0.53991,0.19213,2.57027,1.20485,0.00255,0.0006536,0.0006536,0.0006536
70,127.985,2.21119,0.98708,0.00235,0.66872,0.48235,0.53639,0.20299,2.50667,1.26356,0.00242,0.0006338,0.0006338,0.0006338
71,129.631,2.27008,0.9823,0.00238,0.6904,0.47451,0.53906,0.18816,2.62654,1.22585,0.00263,0.000614,0.000614,0.000614
72,131.329,2.22361,0.93303,0.00242,0.59013,0.50196,0.51951,0.19971,2.57852,1.28847,0.00251,0.0005942,0.0005942,0.0005942
73,132.891,2.22185,0.91953,0.00229,0.64749,0.51765,0.53234,0.20131,2.53593,1.22681,0.00251,0.0005744,0.0005744,0.0005744
74,134.479,2.2595,0.95386,0.00239,0.64483,0.4902,0.52242,0.1965,2.61544,1.27557,0.00257,0.0005546,0.0005546,0.0005546
75,136.075,2.15911,0.99158,0.0022,0.62497,0.50196,0.51501,0.20623,2.597,1.28702,0.0026,0.0005348,0.0005348,0.0005348
76,137.764,2.15768,0.90621,0.0022,0.66705,0.50283,0.5314,0.20624,2.58326,1.24229,0.0026,0.000515,0.000515,0.000515
77,139.366,2.17514,0.90878,0.0023,0.67907,0.47843,0.54962,0.19999,2.61577,1.27082,0.00262,0.0004952,0.0004952,0.0004952
78,141.062,2.14421,0.91439,0.00216,0.69085,0.50588,0.55267,0.20201,2.56692,1.20081,0.00253,0.0004754,0.0004754,0.0004754
79,142.685,2.13486,0.92191,0.00217,0.63873,0.51765,0.53262,0.21039,2.55807,1.19072,0.00254,0.0004556,0.0004556,0.0004556
80,144.31,2.21327,0.90455,0.0023,0.63239,0.51271,0.54594,0.21206,2.56429,1.2465,0.00253,0.0004358,0.0004358,0.0004358
81,145.944,2.08493,0.86264,0.00211,0.66278,0.53333,0.56065,0.21552,2.56768,1.22763,0.00248,0.000416,0.000416,0.000416
82,147.586,2.14831,0.91687,0.00221,0.69459,0.53725,0.55677,0.2159,2.51666,1.19983,0.00244,0.0003962,0.0003962,0.0003962
83,149.346,2.10658,0.88057,0.00217,0.66916,0.53725,0.53428,0.20487,2.54454,1.22417,0.00253,0.0003764,0.0003764,0.0003764
84,150.943,2.06666,0.87064,0.0021,0.69555,0.51069,0.54879,0.2112,2.61019,1.20011,0.00255,0.0003566,0.0003566,0.0003566
85,152.522,2.1003,0.86856,0.00213,0.68931,0.52549,0.56238,0.21099,2.55213,1.26657,0.0025,0.0003368,0.0003368,0.0003368
86,154.119,2.06584,0.8771,0.00216,0.68839,0.5098,0.55175,0.21452,2.53999,1.22514,0.00245,0.000317,0.000317,0.000317
87,155.722,2.08183,0.91658,0.00214,0.66052,0.53725,0.56762,0.22143,2.53533,1.23309,0.00241,0.0002972,0.0002972,0.0002972
88,157.463,2.03988,0.8547,0.00213,0.64772,0.52157,0.54947,0.21847,2.53959,1.27713,0.0025,0.0002774,0.0002774,0.0002774
89,159.075,2.04765,0.84373,0.00213,0.65992,0.54118,0.56523,0.22195,2.55504,1.28587,0.00252,0.0002576,0.0002576,0.0002576
90,160.71,2.04452,0.88079,0.00207,0.65886,0.51373,0.53941,0.21721,2.55075,1.28662,0.00249,0.0002378,0.0002378,0.0002378
91,163.726,2.01564,0.8373,0.00211,0.65907,0.53827,0.55178,0.21606,2.56961,1.23615,0.00255,0.000218,0.000218,0.000218
92,165.332,1.95681,0.80716,0.002,0.65452,0.55294,0.54543,0.21633,2.54327,1.25302,0.00251,0.0001982,0.0001982,0.0001982
93,167.043,2.01152,0.84087,0.00204,0.65542,0.54902,0.55884,0.22289,2.51237,1.24188,0.00244,0.0001784,0.0001784,0.0001784
94,168.69,2.03054,0.84061,0.00203,0.70928,0.49412,0.54544,0.22123,2.56269,1.23114,0.00245,0.0001586,0.0001586,0.0001586
95,170.284,2.01261,0.85388,0.00206,0.67707,0.50196,0.54372,0.22267,2.55953,1.21025,0.00247,0.0001388,0.0001388,0.0001388
96,171.877,1.98272,0.81521,0.00204,0.68568,0.50588,0.54054,0.22252,2.55561,1.20607,0.00248,0.000119,0.000119,0.000119
97,173.445,2.0225,0.86433,0.0021,0.70256,0.50588,0.54638,0.22612,2.52007,1.2106,0.00247,9.92e-05,9.92e-05,9.92e-05
98,175.193,1.95694,0.84924,0.00198,0.69726,0.51765,0.55486,0.22245,2.51602,1.20945,0.00244,7.94e-05,7.94e-05,7.94e-05
99,176.776,1.94518,0.84765,0.00197,0.71553,0.5228,0.56343,0.22899,2.49803,1.21166,0.00243,5.96e-05,5.96e-05,5.96e-05
100,178.424,1.97231,0.80313,0.00202,0.72577,0.52931,0.55799,0.2266,2.50249,1.21636,0.00242,3.98e-05,3.98e-05,3.98e-05
