epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,219.251,2.37939,1.12459,0.00256,0.52604,0.48748,0.50407,0.17602,2.77128,1.33587,0.00249,0.0011882,0.0011882,0.0011882
43,224.616,2.4751,1.09979,0.00273,0.71942,0.49412,0.56501,0.21619,2.60822,1.28436,0.00243,0.0011684,0.0011684,0.0011684
44,229.783,2.31843,1.0621,0.00251,0.5977,0.56471,0.57556,0.21799,2.5824,1.26965,0.00237,0.0011486,0.0011486,0.0011486
45,234.732,2.37212,1.07349,0.00253,0.70658,0.52882,0.58406,0.19602,2.642,1.35096,0.00243,0.0011288,0.0011288,0.0011288
46,239.787,2.47485,1.08188,0.00259,0.69081,0.56075,0.5963,0.20588,2.67178,1.32265,0.00255,0.001109,0.001109,0.001109
47,244.957,2.43925,1.06011,0.00265,0.72312,0.53725,0.60774,0.22932,2.60913,1.30402,0.00242,0.0010892,0.0010892,0.0010892
48,250.325,2.33895,1.03354,0.00244,0.63927,0.55294,0.57667,0.211,2.67675,1.29767,0.00252,0.0010694,0.0010694,0.0010694
49,255.402,2.32801,1.1082,0.00248,0.67214,0.54118,0.58366,0.22275,2.60312,1.25537,0.00236,0.0010496,0.0010496,0.0010496
50,260.584,2.38491,1.09349,0.00259,0.66048,0.55691,0.59514,0.22031,2.53139,1.33853,0.0024,0.0010298,0.0010298,0.0010298
51,265.539,2.30804,1.06524,0.00249,0.73096,0.5451,0.63459,0.22435,2.52567,1.21432,0.00239,0.00101,0.00101,0.00101
52,270.624,2.22559,1.05337,0.00242,0.70712,0.52941,0.60239,0.21731,2.53823,1.33508,0.00232,0.0009902,0.0009902,0.0009902
53,276.331,2.31081,1.032,0.00245,0.7689,0.53333,0.61818,0.25178,2.50809,1.29908,0.00232,0.0009704,0.0009704,0.0009704
54,281.404,2.29379,1.06066,0.00247,0.61388,0.6,0.62562,0.25379,2.44632,1.22109,0.00227,0.0009506,0.0009506,0.0009506
55,286.595,2.21293,1.02059,0.0023,0.58841,0.56624,0.60412,0.22981,2.52088,1.30408,0.00234,0.0009308,0.0009308,0.0009308
56,291.636,2.26633,0.98296,0.00239,0.69771,0.54118,0.61628,0.24801,2.48994,1.23475,0.0023,0.000911,0.000911,0.000911
57,296.68,2.22198,0.99141,0.00231,0.66803,0.58431,0.60292,0.22945,2.58924,1.23543,0.00239,0.0008912,0.0008912,0.0008912
58,302.035,2.2903,0.98131,0.00242,0.67818,0.56078,0.598,0.2292,2.59002,1.18962,0.00248,0.0008714,0.0008714,0.0008714
59,307.007,2.30664,1.01933,0.00248,0.66179,0.55294,0.59837,0.22752,2.56354,1.23471,0.00234,0.0008516,0.0008516,0.0008516
60,312.138,2.20073,0.96253,0.00231,0.65943,0.55294,0.60671,0.2254,2.59515,1.21906,0.00242,0.0008318,0.0008318,0.0008318
61,317.202,2.13331,1.00077,0.00221,0.64614,0.59608,0.64727,0.23939,2.54416,1.26114,0.00235,0.000812,0.000812,0.000812
62,322.473,2.14789,1.04762,0.00225,0.66831,0.59261,0.62763,0.24127,2.48309,1.24799,0.0023,0.0007922,0.0007922,0.0007922
63,327.614,2.18502,1.06275,0.00232,0.70562,0.5546,0.63853,0.2495,2.47043,1.24229,0.00225,0.0007724,0.0007724,0.0007724
64,332.662,2.15616,0.99706,0.0023,0.71252,0.58317,0.65413,0.24465,2.51001,1.23538,0.00227,0.0007526,0.0007526,0.0007526
65,337.61,2.09207,0.95837,0.00214,0.68204,0.56863,0.63291,0.24939,2.48939,1.21158,0.00232,0.0007328,0.0007328,0.0007328
66,343.01,2.10674,0.92386,0.00217,0.65837,0.62745,0.63484,0.24375,2.54538,1.15694,0.00233,0.000713,0.000713,0.000713
67,348.124,2.18312,0.89715,0.00233,0.67901,0.61569,0.65129,0.25438,2.48574,1.12302,0.0023,0.0006932,0.0006932,0.0006932
68,353.194,2.24708,0.93184,0.00243,0.70233,0.59608,0.64941,0.26655,2.42078,1.16602,0.00222,0.0006734,0.0006734,0.0006734
69,358.472,2.10339,0.91337,0.00219,0.74109,0.58431,0.65012,0.25425,2.49387,1.13059,0.00225,0.0006536,0.0006536,0.0006536
70,363.558,2.11933,0.87664,0.00218,0.72088,0.60392,0.66918,0.26777,2.44585,1.06431,0.0022,0.0006338,0.0006338,0.0006338
71,368.93,2.08425,0.8861,0.00216,0.68398,0.6281,0.66945,0.26915,2.45674,1.05554,0.00223,0.000614,0.000614,0.000614
72,374.225,2.08742,0.87724,0.00216,0.71009,0.61473,0.65633,0.24906,2.51275,1.16924,0.00233,0.0005942,0.0005942,0.0005942
73,379.256,2.15922,0.91535,0.00221,0.68541,0.60664,0.65286,0.26567,2.43552,1.17589,0.00225,0.0005744,0.0005744,0.0005744
74,384.217,2.12349,0.86794,0.00225,0.69721,0.61176,0.65428,0.26061,2.49241,1.18232,0.00233,0.0005546,0.0005546,0.0005546
75,389.681,2.10522,0.88749,0.00214,0.72213,0.5809,0.66496,0.25893,2.48662,1.17335,0.00229,0.0005348,0.0005348,0.0005348
76,394.964,2.03496,0.85893,0.00208,0.74521,0.59216,0.67578,0.27652,2.38986,1.12382,0.0022,0.000515,0.000515,0.000515
77,400.051,2.04478,0.86955,0.00217,0.72153,0.58933,0.64705,0.27801,2.39266,1.14223,0.00216,0.0004952,0.0004952,0.0004952
78,405.226,2.00599,0.81831,0.00209,0.70157,0.64314,0.66236,0.272,2.47848,1.13815,0.00225,0.0004754,0.0004754,0.0004754
79,410.383,2.08737,0.80687,0.00226,0.7019,0.62745,0.64028,0.26728,2.44724,1.15294,0.00226,0.0004556,0.0004556,0.0004556
80,415.598,2.09316,0.79715,0.00208,0.70517,0.61905,0.66852,0.26808,2.45478,1.15799,0.00225,0.0004358,0.0004358,0.0004358
81,420.685,2.07585,0.86056,0.00209,0.74934,0.57445,0.64503,0.24917,2.53535,1.15509,0.00234,0.000416,0.000416,0.000416
82,425.735,2.03296,0.79524,0.00216,0.77374,0.58039,0.66148,0.27433,2.48757,1.09672,0.00227,0.0003962,0.0003962,0.0003962
83,430.792,2.03609,0.84015,0.00205,0.80132,0.60102,0.68842,0.28057,2.49263,1.04318,0.00225,0.0003764,0.0003764,0.0003764
84,436.268,1.95444,0.79665,0.00201,0.73185,0.60784,0.65494,0.27626,2.49673,1.07946,0.00231,0.0003566,0.0003566,0.0003566
85,441.297,1.9831,0.78777,0.00207,0.74674,0.61176,0.67612,0.27733,2.46362,1.09578,0.00223,0.0003368,0.0003368,0.0003368
86,446.38,1.99833,0.83444,0.00203,0.73564,0.61569,0.65688,0.27069,2.45263,1.12488,0.0022,0.000317,0.000317,0.000317
87,451.441,1.95934,0.83139,0.00197,0.78121,0.61176,0.67604,0.27371,2.43643,1.15401,0.00223,0.0002972,0.0002972,0.0002972
88,456.501,1.95832,0.80325,0.00201,0.76488,0.61569,0.67398,0.27525,2.44641,1.138,0.00225,0.0002774,0.0002774,0.0002774
89,461.812,1.96377,0.82426,0.00199,0.73945,0.63529,0.68386,0.27225,2.46359,1.11807,0.00219,0.0002576,0.0002576,0.0002576
90,466.891,1.96023,0.81452,0.00196,0.7555,0.62353,0.68274,0.27434,2.46022,1.10371,0.0022,0.0002378,0.0002378,0.0002378
91,472.392,1.9584,0.81277,0.00195,0.77205,0.61961,0.67605,0.28064,2.46606,1.11704,0.00222,0.000218,0.000218,0.000218
92,477.634,1.97868,0.78533,0.00199,0.78995,0.61176,0.69178,0.28654,2.44697,1.09336,0.00223,0.0001982,0.0001982,0.0001982
93,483.17,1.90688,0.75126,0.0019,0.80557,0.61742,0.69736,0.28787,2.46436,1.07498,0.00223,0.0001784,0.0001784,0.0001784
94,488.339,1.88576,0.77846,0.00188,0.81295,0.61961,0.70597,0.28614,2.47552,1.06578,0.00225,0.0001586,0.0001586,0.0001586
95,493.403,1.89641,0.77113,0.0019,0.79339,0.6,0.68509,0.28682,2.49004,1.06005,0.00227,0.0001388,0.0001388,0.0001388
96,498.471,1.91354,0.75096,0.00195,0.77064,0.59608,0.68002,0.28468,2.48387,1.05525,0.00227,0.000119,0.000119,0.000119
97,503.517,1.91164,0.73572,0.00184,0.77391,0.61748,0.69283,0.28609,2.45258,1.09578,0.00221,9.92e-05,9.92e-05,9.92e-05
98,508.846,1.87477,0.74244,0.00189,0.80129,0.60392,0.6909,0.28371,2.43331,1.09604,0.00219,7.94e-05,7.94e-05,7.94e-05
99,514.155,1.92307,0.778,0.00192,0.80669,0.58824,0.68257,0.28469,2.44075,1.06932,0.00221,5.96e-05,5.96e-05,5.96e-05
100,519.23,1.85517,0.74293,0.00185,0.79432,0.59608,0.68547,0.2885,2.43501,1.07658,0.0022,3.98e-05,3.98e-05,3.98e-05
