epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,341.453,1.61947,0.59551,0.0024,0.83919,0.79948,0.84149,0.38974,2.04246,0.90792,0.00313,0.0011882,0.0011882,0.0011882
43,349.177,1.58033,0.60067,0.00235,0.82832,0.78266,0.83759,0.38188,2.07657,0.86113,0.00322,0.0011684,0.0011684,0.0011684
44,356.835,1.56187,0.60689,0.00231,0.88219,0.76067,0.84042,0.41449,2.04682,0.74343,0.00318,0.0011486,0.0011486,0.0011486
45,364.56,1.51332,0.5638,0.00231,0.90008,0.76914,0.85986,0.42417,2.01022,0.84711,0.00306,0.0011288,0.0011288,0.0011288
46,372.295,1.50873,0.54547,0.00226,0.87908,0.837,0.8755,0.42065,1.99109,0.75762,0.00309,0.001109,0.001109,0.001109
47,380.015,1.50273,0.5787,0.00221,0.91689,0.80207,0.88924,0.4364,1.97478,0.80354,0.00302,0.0010892,0.0010892,0.0010892
48,387.78,1.51258,0.56508,0.0022,0.85542,0.83829,0.87347,0.41511,2.01191,0.84225,0.00305,0.0010694,0.0010694,0.0010694
49,395.51,1.48747,0.56482,0.00216,0.8579,0.82665,0.88138,0.41046,2.04663,0.87602,0.00316,0.0010496,0.0010496,0.0010496
50,403.23,1.49506,0.54125,0.00218,0.83129,0.7956,0.83855,0.39355,2.08429,0.81502,0.00319,0.0010298,0.0010298,0.0010298
51,410.973,1.455,0.54618,0.00212,0.88378,0.83182,0.88327,0.42767,1.94327,0.77894,0.00301,0.00101,0.00101,0.00101
52,418.67,1.43493,0.51554,0.00209,0.87131,0.81461,0.86336,0.41334,2.01615,0.78473,0.00315,0.0009902,0.0009902,0.0009902
53,426.443,1.43046,0.51996,0.00207,0.84674,0.79332,0.85587,0.39715,2.05686,0.80357,0.00322,0.0009704,0.0009704,0.0009704
54,434.121,1.41529,0.49583,0.002,0.88304,0.75938,0.83818,0.42078,2.01711,0.87949,0.00312,0.0009506,0.0009506,0.0009506
55,441.857,1.42056,0.51118,0.00204,0.8869,0.77097,0.86659,0.41105,2.04366,0.87654,0.00319,0.0009308,0.0009308,0.0009308
56,449.561,1.41571,0.53305,0.00202,0.82897,0.81889,0.8568,0.40413,2.04081,0.86148,0.00313,0.000911,0.000911,0.000911
57,457.287,1.41627,0.53948,0.00205,0.86376,0.78738,0.84782,0.41458,2.02839,0.80741,0.00316,0.0008912,0.0008912,0.0008912
58,464.998,1.38234,0.51631,0.00198,0.89493,0.79301,0.87761,0.42211,2.0323,0.83169,0.0031,0.0008714,0.0008714,0.0008714
59,472.739,1.38497,0.48309,0.00198,0.84892,0.81889,0.87397,0.41203,2.02621,0.84205,0.00313,0.0008516,0.0008516,0.0008516
60,480.452,1.39022,0.48228,0.00199,0.85763,0.80078,0.85496,0.42234,1.96607,0.88784,0.00296,0.0008318,0.0008318,0.0008318
61,488.303,1.31617,0.46124,0.0019,0.8501,0.80703,0.85957,0.42274,2.01525,0.8615,0.0031,0.000812,0.000812,0.000812
62,496.027,1.31622,0.46763,0.00187,0.84967,0.84864,0.87265,0.4324,1.97182,0.76891,0.00301,0.0007922,0.0007922,0.0007922
63,503.713,1.32162,0.47139,0.00187,0.86928,0.79172,0.85943,0.42126,2.02853,0.91183,0.00312,0.0007724,0.0007724,0.0007724
64,511.414,1.29022,0.44503,0.0019,0.88426,0.77094,0.85389,0.41242,2.04995,0.84575,0.00311,0.0007526,0.0007526,0.0007526
65,519.073,1.31763,0.45475,0.00183,0.84765,0.84605,0.87827,0.42538,1.99631,0.7747,0.00307,0.0007328,0.0007328,0.0007328
66,526.747,1.30886,0.45997,0.00181,0.86307,0.81539,0.86898,0.41487,1.99258,0.86709,0.00308,0.000713,0.000713,0.000713
67,534.419,1.3196,0.44978,0.00181,0.88157,0.8474,0.89143,0.42202,1.99702,0.80119,0.00302,0.0006932,0.0006932,0.0006932
68,542.129,1.30669,0.4536,0.00182,0.90289,0.79381,0.86421,0.4189,2.01786,0.8511,0.00309,0.0006734,0.0006734,0.0006734
