epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.85291,2.91579,4.3887,0.0042,0.18374,0.18431,0.07259,0.02501,2.78323,2.88768,0.00267,0.00036,0.00036,0.00036
2,3.49645,2.71304,2.4837,0.00322,0.49438,0.36078,0.33173,0.10134,2.83378,1.73719,0.00273,0.000736337,0.000736337,0.000736337
3,5.0184,2.84461,1.98411,0.0034,0.21188,0.34902,0.19339,0.05327,3.0594,2.01368,0.00294,0.00110891,0.00110891,0.00110891
4,6.43188,2.76268,1.89883,0.00323,0.35058,0.25882,0.2522,0.0915,2.79909,2.36779,0.00269,0.00147772,0.00147772,0.00147772
5,7.94303,2.86726,1.80083,0.00335,0.44166,0.30588,0.30021,0.1008,2.84422,2.0181,0.00283,0.00184278,0.00184278,0.00184278
6,9.37258,2.94102,1.62798,0.00346,0.59089,0.39216,0.40453,0.12945,2.88586,1.67132,0.0029,0.0019505,0.0019505,0.0019505
7,10.8244,2.92424,1.75034,0.00346,0.51418,0.36078,0.35774,0.11002,2.95509,1.66472,0.00285,0.0019406,0.0019406,0.0019406
8,12.3354,2.90499,1.80906,0.00325,0.58205,0.32549,0.35455,0.10258,3.04327,2.8171,0.00315,0.0019307,0.0019307,0.0019307
9,13.7324,2.82496,1.64944,0.00327,0.51922,0.40233,0.39407,0.12061,2.8299,1.73975,0.00284,0.0019208,0.0019208,0.0019208
10,15.2131,2.82313,1.4968,0.00326,0.49989,0.33333,0.33332,0.09508,3.0013,1.9329,0.00277,0.0019109,0.0019109,0.0019109
11,16.6575,2.71848,1.5141,0.00304,0.45209,0.33005,0.30121,0.09803,2.99409,1.78585,0.00318,0.001901,0.001901,0.001901
12,18.0651,2.76964,1.52758,0.00305,0.417,0.33725,0.30028,0.0812,2.93427,1.86588,0.00288,0.0018911,0.0018911,0.0018911
13,19.5449,2.75872,1.55742,0.00315,0.47026,0.34812,0.36803,0.12293,2.83135,1.78952,0.00273,0.0018812,0.0018812,0.0018812
14,20.9608,2.72016,1.49154,0.00295,0.53326,0.38085,0.39119,0.139,nan,nan,nan,0.0018713,0.0018713,0.0018713
15,22.6697,2.61803,1.42163,0.00286,0.50432,0.43922,0.40255,0.12206,2.85041,1.61872,0.00286,0.0018614,0.0018614,0.0018614
16,24.192,2.76788,1.44465,0.00312,0.56117,0.39617,0.41432,0.13712,2.82599,1.50637,0.0029,0.0018515,0.0018515,0.0018515
17,25.5887,2.69668,1.42269,0.0031,0.63442,0.41569,0.46023,0.15833,2.65794,1.47714,0.00252,0.0018416,0.0018416,0.0018416
18,27.1609,2.69234,1.38313,0.00302,0.53487,0.41176,0.43963,0.16265,2.69978,1.43333,0.00264,0.0018317,0.0018317,0.0018317
19,28.6021,2.71288,1.45185,0.003,0.53464,0.43137,0.458,0.15233,2.83763,1.49897,0.00271,0.0018218,0.0018218,0.0018218
20,30.0055,2.58343,1.38749,0.00287,0.5852,0.39216,0.41203,0.14813,2.69883,1.73066,0.0026,0.0018119,0.0018119,0.0018119
21,31.5071,2.60166,1.50867,0.00288,0.5866,0.44706,0.44237,0.14201,2.72825,1.49932,0.00263,0.001802,0.001802,0.001802
22,32.9511,2.56497,1.35931,0.00284,0.58619,0.47059,0.47179,0.17084,2.68528,1.34029,0.00257,0.0017921,0.0017921,0.0017921
23,34.4067,2.58643,1.35696,0.00284,0.58014,0.43529,0.45051,0.14879,2.77445,1.50985,0.0026,0.0017822,0.0017822,0.0017822
24,35.9186,2.60267,1.29101,0.00283,0.57404,0.4862,0.49364,0.16126,2.72479,1.37129,0.00275,0.0017723,0.0017723,0.0017723
25,37.2993,2.59896,1.27319,0.00294,0.62297,0.44709,0.50296,0.18492,2.59687,1.32295,0.00246,0.0017624,0.0017624,0.0017624
26,38.7833,2.5502,1.28974,0.00278,0.55098,0.49565,0.50689,0.18208,2.62515,1.39839,0.00252,0.0017525,0.0017525,0.0017525
27,40.2473,2.64516,1.27881,0.003,0.62119,0.52157,0.52661,0.18079,2.6491,1.39673,0.00252,0.0017426,0.0017426,0.0017426
28,41.6624,2.49468,1.24673,0.00278,0.56763,0.46667,0.46901,0.16625,2.67714,1.36189,0.00258,0.0017327,0.0017327,0.0017327
29,43.1528,2.57968,1.24064,0.00277,0.6471,0.5098,0.54196,0.19668,2.61583,1.29226,0.00253,0.0017228,0.0017228,0.0017228
