epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,469.514,1.74424,0.90911,0.00185,0.81434,0.70524,0.80165,0.36874,2.12709,1.10201,0.00189,0.0011882,0.0011882,0.0011882
43,480.5,1.77286,0.87459,0.0019,0.78145,0.71765,0.78944,0.32505,2.21852,1.15582,0.00212,0.0011684,0.0011684,0.0011684
44,491.38,1.67145,0.91281,0.00173,0.76907,0.75686,0.80644,0.34594,2.11183,1.12237,0.00203,0.0011486,0.0011486,0.0011486
45,502.346,1.70717,0.86091,0.00177,0.80603,0.7007,0.80548,0.36593,2.07411,1.03951,0.00189,0.0011288,0.0011288,0.0011288
46,513.41,1.69225,0.77489,0.00173,0.82477,0.7098,0.80574,0.3645,2.05515,1.1226,0.00191,0.001109,0.001109,0.001109
47,524.425,1.69927,0.80776,0.00176,0.84684,0.69384,0.78995,0.36095,2.11216,1.10055,0.00189,0.0010892,0.0010892,0.0010892
48,535.335,1.69105,0.82843,0.00178,0.82097,0.68335,0.77432,0.28514,2.36412,1.15161,0.00239,0.0010694,0.0010694,0.0010694
49,546.274,1.72635,0.76364,0.00176,0.81282,0.77255,0.82702,0.39165,2.05071,1.05248,0.00185,0.0010496,0.0010496,0.0010496
50,557.51,1.70209,0.79232,0.00183,0.8204,0.7703,0.81829,0.385,2.03747,1.04116,0.00186,0.0010298,0.0010298,0.0010298
51,568.817,1.6805,0.80603,0.00171,0.79113,0.68235,0.76694,0.31428,2.21039,1.17332,0.00209,0.00101,0.00101,0.00101
52,580.026,1.71899,0.79821,0.0018,0.83339,0.69804,0.80023,0.36239,2.07887,1.13664,0.00196,0.0009902,0.0009902,0.0009902
53,591.256,1.65801,0.77154,0.00169,0.81636,0.70196,0.79403,0.35184,2.15901,1.11357,0.00204,0.0009704,0.0009704,0.0009704
54,602.335,1.69089,0.71877,0.00176,0.86302,0.65098,0.77383,0.3228,2.2698,1.11123,0.00216,0.0009506,0.0009506,0.0009506
55,613.55,1.66294,0.82484,0.00169,0.8814,0.7451,0.83562,0.38509,2.06407,1.0474,0.00193,0.0009308,0.0009308,0.0009308
56,624.824,1.70455,0.80153,0.00172,0.78332,0.69468,0.77541,0.3352,2.20414,1.11697,0.00206,0.000911,0.000911,0.000911
57,636.036,1.6508,0.79743,0.00167,0.79769,0.7422,0.80601,0.3599,2.1041,1.22702,0.00195,0.0008912,0.0008912,0.0008912
58,647.229,1.66014,0.78667,0.00166,0.76364,0.76863,0.81726,0.36316,2.13097,1.07595,0.00201,0.0008714,0.0008714,0.0008714
59,658.437,1.68698,0.77542,0.00174,0.82955,0.74432,0.82976,0.37793,2.12392,1.06301,0.00199,0.0008516,0.0008516,0.0008516
60,669.528,1.6486,0.72954,0.00174,0.84514,0.74902,0.83841,0.34761,2.22054,1.00799,0.00215,0.0008318,0.0008318,0.0008318
61,680.902,1.5987,0.73847,0.00162,0.83964,0.75686,0.85213,0.35929,2.10444,1.02954,0.00204,0.000812,0.000812,0.000812
62,692.005,1.60964,0.72,0.00164,0.76738,0.73725,0.80664,0.34535,2.17052,1.04536,0.00204,0.0007922,0.0007922,0.0007922
63,703.08,1.63995,0.72696,0.00163,0.83778,0.71373,0.8147,0.39135,2.06119,1.05801,0.00195,0.0007724,0.0007724,0.0007724
64,714.248,1.59658,0.71033,0.00162,0.80873,0.71301,0.77872,0.33285,2.24713,1.0553,0.00219,0.0007526,0.0007526,0.0007526
65,725.315,1.58886,0.66788,0.00156,0.83846,0.75314,0.82597,0.38472,2.06254,1.01119,0.00189,0.0007328,0.0007328,0.0007328
