epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,86.0937,2.32004,1.07271,0.00237,0.75385,0.50442,0.59421,0.21429,2.55608,1.26891,0.00237,0.0011882,0.0011882,0.0011882
43,87.8247,2.34695,1.08442,0.00254,0.65914,0.52157,0.60144,0.22387,2.45965,1.30192,0.00218,0.0011684,0.0011684,0.0011684
44,89.5394,2.3351,1.0941,0.00241,0.64388,0.48923,0.54716,0.19063,2.65242,1.37131,0.00238,0.0011486,0.0011486,0.0011486
45,91.262,2.3215,1.07483,0.00246,0.61522,0.58431,0.60441,0.22479,2.43104,1.25619,0.00217,0.0011288,0.0011288,0.0011288
46,93.1004,2.31663,0.99785,0.00247,0.61115,0.57937,0.58778,0.20812,2.50929,1.2026,0.00223,0.001109,0.001109,0.001109
47,94.8435,2.27004,0.99803,0.00237,0.7172,0.5451,0.61422,0.22419,2.41984,1.21197,0.0022,0.0010892,0.0010892,0.0010892
48,96.5858,2.26434,0.9852,0.00239,0.62434,0.54118,0.5597,0.21817,2.45394,1.20269,0.00218,0.0010694,0.0010694,0.0010694
49,98.2913,2.23777,1.04333,0.00247,0.62206,0.60392,0.59493,0.22746,2.4097,1.20824,0.00212,0.0010496,0.0010496,0.0010496
50,100.04,2.31291,1.02836,0.00248,0.62812,0.51765,0.58934,0.20987,2.61438,1.30883,0.00226,0.0010298,0.0010298,0.0010298
51,101.766,2.32109,0.98147,0.00247,0.70571,0.49804,0.57613,0.22403,2.37651,1.29602,0.0021,0.00101,0.00101,0.00101
52,103.617,2.18455,1.02851,0.00227,0.64575,0.51765,0.5661,0.22225,2.43311,1.26179,0.00217,0.0009902,0.0009902,0.0009902
53,105.333,2.28005,1.01921,0.00236,0.69826,0.55356,0.61021,0.2234,2.51252,1.20965,0.0022,0.0009704,0.0009704,0.0009704
54,107.075,2.25137,1.0364,0.00234,0.68653,0.51373,0.56975,0.21037,2.53132,1.2794,0.00235,0.0009506,0.0009506,0.0009506
55,108.815,2.20487,0.94182,0.00228,0.65475,0.52549,0.56999,0.23545,2.41897,1.36337,0.00217,0.0009308,0.0009308,0.0009308
56,110.597,2.18219,0.92662,0.00223,0.67068,0.56078,0.59538,0.23864,2.42872,1.16465,0.00211,0.000911,0.000911,0.000911
57,112.467,2.25699,0.98107,0.00226,0.73178,0.5451,0.6014,0.24021,2.41065,1.23652,0.00214,0.0008912,0.0008912,0.0008912
58,114.259,2.20279,0.91224,0.00227,0.70337,0.58039,0.61665,0.24881,2.38329,1.21452,0.00205,0.0008714,0.0008714,0.0008714
59,116.041,2.12776,0.9335,0.00218,0.70462,0.55294,0.58628,0.22831,2.53896,1.23121,0.00219,0.0008516,0.0008516,0.0008516
60,117.781,2.10797,0.90811,0.00217,0.67494,0.55686,0.60002,0.22423,2.54893,1.26178,0.00224,0.0008318,0.0008318,0.0008318
61,119.48,2.22912,0.99729,0.00227,0.66216,0.54118,0.58369,0.22728,2.48728,1.25689,0.00217,0.000812,0.000812,0.000812
62,121.218,2.23061,0.9972,0.00237,0.66838,0.5451,0.58561,0.23612,2.37117,1.25644,0.00207,0.0007922,0.0007922,0.0007922
63,123.067,2.1487,0.98888,0.00215,0.72341,0.55386,0.59753,0.22769,2.42003,1.22346,0.00212,0.0007724,0.0007724,0.0007724
64,124.821,2.22596,1.0267,0.00233,0.68854,0.57219,0.61194,0.24334,2.40579,1.22649,0.00208,0.0007526,0.0007526,0.0007526
65,126.522,2.12022,0.96846,0.00208,0.68385,0.50897,0.59304,0.23127,2.43822,1.27646,0.00214,0.0007328,0.0007328,0.0007328
66,128.263,2.12335,1.00199,0.00218,0.68951,0.55686,0.62857,0.24389,2.41511,1.22613,0.00209,0.000713,0.000713,0.000713
67,130.008,2.0829,0.92222,0.00208,0.68648,0.54902,0.62098,0.24553,2.41252,1.23342,0.00207,0.0006932,0.0006932,0.0006932
68,131.82,2.07174,0.94068,0.00213,0.71546,0.55686,0.62966,0.26297,2.37228,1.29245,0.00208,0.0006734,0.0006734,0.0006734
69,133.57,2.13849,0.97295,0.00213,0.71327,0.54902,0.60565,0.24944,2.43381,1.20542,0.00209,0.0006536,0.0006536,0.0006536
70,135.315,2.13583,0.98643,0.00212,0.68897,0.53725,0.60154,0.25143,2.40898,1.20498,0.00208,0.0006338,0.0006338,0.0006338
71,137.056,2.07496,0.91588,0.00206,0.73213,0.54665,0.61709,0.25846,2.41361,1.17759,0.00211,0.000614,0.000614,0.000614
72,138.778,2.09828,0.9089,0.00219,0.73098,0.5451,0.61473,0.24674,2.49593,1.29587,0.00216,0.0005942,0.0005942,0.0005942
73,140.503,2.04267,0.89902,0.00205,0.76875,0.56057,0.62984,0.25683,2.37065,1.21356,0.00206,0.0005744,0.0005744,0.0005744
74,142.298,2.05532,0.89954,0.00201,0.74331,0.57255,0.63008,0.25907,2.41428,1.15711,0.00212,0.0005546,0.0005546,0.0005546
75,144.035,2.07404,0.87025,0.00208,0.71299,0.55686,0.62546,0.26249,2.39268,1.18851,0.00213,0.0005348,0.0005348,0.0005348
76,145.78,2.06653,0.8278,0.00207,0.69479,0.56078,0.6028,0.24176,2.40847,1.14205,0.00214,0.000515,0.000515,0.000515
77,147.491,2.0393,0.84711,0.00209,0.72175,0.56964,0.61973,0.23879,2.46888,1.12877,0.00217,0.0004952,0.0004952,0.0004952
78,149.238,2.0877,0.81304,0.0021,0.71355,0.5959,0.64669,0.25075,2.48224,1.1803,0.0022,0.0004754,0.0004754,0.0004754
79,151.105,2.08289,0.85754,0.0021,0.72528,0.57977,0.64464,0.25176,2.39178,1.12908,0.0021,0.0004556,0.0004556,0.0004556
80,152.84,2.05675,0.83023,0.00206,0.73922,0.59608,0.6327,0.26321,2.34633,1.12841,0.00208,0.0004358,0.0004358,0.0004358
81,154.605,2.00823,0.8188,0.002,0.73348,0.60392,0.64898,0.27144,2.35187,1.11096,0.00208,0.000416,0.000416,0.000416
82,156.397,2.0593,0.87627,0.00208,0.73338,0.58039,0.63428,0.26932,2.36007,1.14933,0.00209,0.0003962,0.0003962,0.0003962
83,158.126,2.01985,0.78971,0.00197,0.72955,0.56471,0.63697,0.26979,2.33014,1.15788,0.00206,0.0003764,0.0003764,0.0003764
84,160.001,1.98314,0.77368,0.00195,0.74297,0.57255,0.6504,0.27046,2.36549,1.11892,0.00208,0.0003566,0.0003566,0.0003566
85,161.705,1.96479,0.77943,0.00196,0.7262,0.57255,0.64108,0.2676,2.37121,1.1099,0.00209,0.0003368,0.0003368,0.0003368
86,163.441,1.97516,0.81844,0.00196,0.74565,0.58824,0.64573,0.25946,2.38314,1.10681,0.00209,0.000317,0.000317,0.000317
87,165.186,1.95868,0.76396,0.00191,0.74571,0.58651,0.65292,0.26273,2.38807,1.1357,0.00209,0.0002972,0.0002972,0.0002972
88,166.913,1.94149,0.786,0.00193,0.73795,0.59216,0.65994,0.27019,2.37559,1.10029,0.00206,0.0002774,0.0002774,0.0002774
89,168.621,1.96707,0.75328,0.00197,0.74219,0.58707,0.66014,0.27521,2.3474,1.08757,0.00206,0.0002576,0.0002576,0.0002576
90,170.511,1.9386,0.76022,0.00186,0.72817,0.58431,0.64842,0.26453,2.39106,1.10978,0.00208,0.0002378,0.0002378,0.0002378
91,173.85,1.95425,0.78226,0.00198,0.69401,0.6,0.6434,0.26313,2.37672,1.133,0.00209,0.000218,0.000218,0.000218
92,175.596,1.88843,0.73695,0.0019,0.6992,0.59216,0.65221,0.26721,2.3737,1.13474,0.00207,0.0001982,0.0001982,0.0001982
93,177.336,1.95114,0.73813,0.00189,0.69719,0.60494,0.65622,0.26738,2.35186,1.11637,0.00207,0.0001784,0.0001784,0.0001784
94,179.094,1.8974,0.75431,0.00186,0.7346,0.59701,0.6582,0.26858,2.37162,1.106,0.00209,0.0001586,0.0001586,0.0001586
95,180.981,1.91276,0.73707,0.00186,0.71978,0.59431,0.65063,0.2702,2.34911,1.11291,0.00208,0.0001388,0.0001388,0.0001388
96,182.705,1.87561,0.74931,0.00189,0.72112,0.58039,0.65027,0.27069,2.35178,1.11578,0.00206,0.000119,0.000119,0.000119
97,184.416,1.91853,0.82333,0.00188,0.74387,0.58039,0.65106,0.26845,2.35157,1.11171,0.00208,9.92e-05,9.92e-05,9.92e-05
98,186.151,1.84459,0.67829,0.00181,0.72237,0.58824,0.65353,0.27336,2.35843,1.09834,0.00208,7.94e-05,7.94e-05,7.94e-05
99,187.882,1.87974,0.73352,0.00184,0.72399,0.58824,0.65611,0.2789,2.36556,1.10195,0.00208,5.96e-05,5.96e-05,5.96e-05
100,189.792,1.87613,0.74576,0.00185,0.72269,0.58431,0.65524,0.27466,2.34697,1.10766,0.00206,3.98e-05,3.98e-05,3.98e-05
