epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.2584,2.91314,4.65587,0.00371,0.39897,0.37255,0.29668,0.10229,2.67543,2.09976,0.00259,0.000648649,0.000648649,0.000648649
2,19.6631,2.84295,2.25508,0.00314,0.41602,0.38431,0.33199,0.10928,2.73384,2.35621,0.00272,0.00130229,0.00130229,0.00130229
3,21.9098,2.78499,2.05536,0.00306,0.37997,0.40784,0.34833,0.12254,2.77195,2.25856,0.00264,0.00194274,0.00194274,0.00194274
4,24.1142,2.8407,1.8167,0.00303,0.51033,0.33725,0.33332,0.10956,3.03011,1.87467,0.00301,0.0019406,0.0019406,0.0019406
5,26.2895,2.8336,1.75553,0.00318,0.48474,0.32941,0.31972,0.09782,2.93885,2.1983,0.00278,0.0019208,0.0019208,0.0019208
6,28.7642,2.85343,1.66942,0.00307,0.56127,0.46657,0.4584,0.17537,2.73551,1.46596,0.00263,0.001901,0.001901,0.001901
7,31.0583,2.6753,1.53747,0.00281,0.52477,0.40784,0.37744,0.14141,2.65629,1.76301,0.00256,0.0018812,0.0018812,0.0018812
8,33.2516,2.69933,1.50253,0.0028,0.59788,0.4373,0.48375,0.17739,2.59751,1.48688,0.00249,0.0018614,0.0018614,0.0018614
9,35.4525,2.62995,1.51786,0.00276,0.60424,0.49804,0.50241,0.18449,2.66153,1.47492,0.00258,0.0018416,0.0018416,0.0018416
10,37.6798,2.7295,1.44463,0.00295,0.49952,0.43922,0.39986,0.13958,2.76115,1.44789,0.00261,0.0018218,0.0018218,0.0018218
11,39.8678,2.69972,1.40689,0.00278,0.74543,0.41176,0.50395,0.1925,2.70698,1.41045,0.00257,0.001802,0.001802,0.001802
12,42.1916,2.61113,1.45472,0.0027,0.59491,0.49528,0.52624,0.20272,2.62581,1.41156,0.00248,0.0017822,0.0017822,0.0017822
13,44.4192,2.68455,1.46592,0.0028,0.70102,0.47814,0.57156,0.21846,2.53216,1.34425,0.00239,0.0017624,0.0017624,0.0017624
14,46.6505,2.55084,1.33725,0.00265,0.66465,0.46667,0.52662,0.19813,2.67749,1.45502,0.00271,0.0017426,0.0017426,0.0017426
15,48.8262,2.48541,1.33255,0.00255,0.64937,0.57647,0.61861,0.23849,2.35638,1.26186,0.00222,0.0017228,0.0017228,0.0017228
16,51.3551,2.52544,1.37632,0.00261,0.63335,0.49412,0.53485,0.18869,2.58652,1.45699,0.00243,0.001703,0.001703,0.001703
17,53.7004,2.53855,1.30585,0.00255,0.6861,0.48235,0.5677,0.22139,2.57024,1.25991,0.00247,0.0016832,0.0016832,0.0016832
18,56.1319,2.49763,1.32671,0.00246,0.56105,0.47059,0.49865,0.17147,2.80585,1.41529,0.00289,0.0016634,0.0016634,0.0016634
19,58.5879,2.50672,1.25726,0.0026,0.62771,0.55686,0.6022,0.23154,2.50149,1.24063,0.00235,0.0016436,0.0016436,0.0016436
20,60.7717,2.53997,1.23918,0.00263,0.59147,0.52157,0.56025,0.20911,2.51132,1.33428,0.00229,0.0016238,0.0016238,0.0016238
21,62.9935,2.42777,1.22517,0.00243,0.63619,0.57604,0.61319,0.23066,2.44831,1.18286,0.00224,0.001604,0.001604,0.001604
22,65.4206,2.50294,1.16741,0.00249,0.70048,0.52941,0.62831,0.23065,2.48627,1.20749,0.00231,0.0015842,0.0015842,0.0015842
23,67.9607,2.39875,1.16582,0.00242,0.72764,0.5448,0.61755,0.23205,2.47403,1.23474,0.0023,0.0015644,0.0015644,0.0015644
24,70.3762,2.37244,1.14361,0.00236,0.70381,0.55911,0.60951,0.23617,2.51582,1.21936,0.00233,0.0015446,0.0015446,0.0015446
25,72.6169,2.40237,1.21864,0.00239,0.76558,0.56863,0.64781,0.25276,2.46737,1.23201,0.00227,0.0015248,0.0015248,0.0015248
