epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.1142,3.12744,4.23295,0.00472,0.25511,0.23529,0.12957,0.03196,3.18723,2.13497,0.00367,0.00036,0.00036,0.00036
2,17.6861,3.19021,2.53335,0.00415,0.29217,0.23529,0.13436,0.03042,3.21834,1.92101,0.00363,0.000732674,0.000732674,0.000732674
3,19.0886,3.03262,2.03921,0.00379,0.34731,0.29412,0.23797,0.07082,3.02907,1.79783,0.00325,0.00109782,0.00109782,0.00109782
4,20.495,3.06048,1.94491,0.00377,0.31488,0.31765,0.22832,0.05878,3.28609,1.7921,0.00351,0.00145545,0.00145545,0.00145545
5,21.8328,2.95515,1.80763,0.00356,0.31962,0.28627,0.23203,0.07004,3.16405,1.96481,0.00354,0.00180555,0.00180555,0.00180555
6,23.1743,3.09657,1.7392,0.00381,0.45432,0.2902,0.22736,0.07646,3.00903,1.89422,0.00349,0.001901,0.001901,0.001901
7,24.6711,3.03165,1.77044,0.00367,0.38069,0.30588,0.22936,0.06001,3.26807,1.7636,0.00362,0.0018812,0.0018812,0.0018812
8,26.0112,3.0688,1.80378,0.00369,0.53096,0.27524,0.27042,0.06868,3.2592,1.93085,0.00373,0.0018614,0.0018614,0.0018614
9,27.3437,2.997,1.65724,0.00364,0.38364,0.33725,0.27338,0.07764,3.2279,1.72702,0.00374,0.0018416,0.0018416,0.0018416
10,28.7213,2.93925,1.60471,0.00352,0.42482,0.30992,0.2921,0.08276,3.25355,1.63076,0.0037,0.0018218,0.0018218,0.0018218
11,30.1072,2.86298,1.67486,0.00331,0.39872,0.32247,0.29804,0.08298,3.12412,1.90605,0.00341,0.001802,0.001802,0.001802
12,31.5851,2.91809,1.55985,0.00351,0.53707,0.28663,0.33832,0.11472,3.07909,1.53438,0.00326,0.0017822,0.0017822,0.0017822
13,32.9689,2.8601,1.55966,0.00345,0.49421,0.28627,0.32333,0.10684,3.00995,1.66987,0.00324,0.0017624,0.0017624,0.0017624
14,34.3009,2.89859,1.53643,0.00329,0.54018,0.30196,0.33022,0.10611,2.97273,1.54705,0.00313,0.0017426,0.0017426,0.0017426
15,35.6312,2.82699,1.47682,0.00329,0.49187,0.3451,0.32583,0.10805,3.0334,1.48574,0.00318,0.0017228,0.0017228,0.0017228
16,36.9734,2.89105,1.3857,0.00338,0.51101,0.34015,0.33724,0.0972,3.04813,1.50531,0.00342,0.001703,0.001703,0.001703
17,38.5275,2.81079,1.51721,0.00335,0.47717,0.41176,0.36268,0.11229,2.97895,1.50448,0.00309,0.0016832,0.0016832,0.0016832
18,40.0211,2.78365,1.4572,0.00327,0.53116,0.30588,0.32991,0.09696,3.0341,1.64422,0.00346,0.0016634,0.0016634,0.0016634
19,41.3608,2.8306,1.54927,0.00323,0.37405,0.36324,0.32903,0.11211,2.92981,1.50166,0.0032,0.0016436,0.0016436,0.0016436
20,42.6967,2.78915,1.45676,0.00324,0.45087,0.4,0.37511,0.13108,2.88105,1.39682,0.00309,0.0016238,0.0016238,0.0016238
21,44.0758,2.74791,1.50035,0.00307,0.56382,0.34118,0.38775,0.12736,2.85153,1.51407,0.00316,0.001604,0.001604,0.001604
22,45.5279,2.75219,1.37217,0.00312,0.44846,0.43922,0.38622,0.12036,2.84634,1.43115,0.00282,0.0015842,0.0015842,0.0015842
23,46.861,2.73972,1.40942,0.00306,0.53579,0.40392,0.41048,0.14919,2.7837,1.3927,0.00289,0.0015644,0.0015644,0.0015644
24,48.2472,2.623,1.38646,0.00296,0.55114,0.38522,0.4032,0.13117,2.92003,1.40949,0.00311,0.0015446,0.0015446,0.0015446
25,49.5736,2.69428,1.4171,0.00309,0.51683,0.4549,0.41523,0.1435,2.83864,1.35428,0.00293,0.0015248,0.0015248,0.0015248
26,50.9146,2.58526,1.30576,0.00289,0.52686,0.37118,0.36207,0.13364,2.79292,1.43317,0.00293,0.001505,0.001505,0.001505
27,52.2503,2.68939,1.35735,0.00304,0.57613,0.4,0.41584,0.13858,2.73119,1.36061,0.00283,0.0014852,0.0014852,0.0014852
28,53.6891,2.63159,1.28557,0.00306,0.59436,0.43095,0.43147,0.14707,2.83222,1.3153,0.00303,0.0014654,0.0014654,0.0014654
29,55.0071,2.6577,1.32276,0.00297,0.55201,0.40392,0.43116,0.15628,2.78455,1.33388,0.00288,0.0014456,0.0014456,0.0014456
30,56.4065,2.76862,1.30486,0.00316,0.68746,0.35686,0.43268,0.13791,2.9332,1.38192,0.00303,0.0014258,0.0014258,0.0014258
